hostname,mgmt_ip,site_code,site_name,country_code,country_id,site_id,role,os,port_count,users_served
uslos-sw-48,10.1.5.48/32,us-los-angeles,"Los Angeles, California",us,1,5,sw,IOS-XE,48,24
usden-sw-01,10.1.6.1/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-02,10.1.6.2/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-03,10.1.6.3/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-04,10.1.6.4/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-05,10.1.6.5/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-06,10.1.6.6/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-07,10.1.6.7/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-08,10.1.6.8/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-09,10.1.6.9/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-10,10.1.6.10/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-11,10.1.6.11/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-12,10.1.6.12/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-13,10.1.6.13/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-14,10.1.6.14/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-15,10.1.6.15/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-16,10.1.6.16/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-17,10.1.6.17/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-18,10.1.6.18/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-19,10.1.6.19/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-20,10.1.6.20/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-21,10.1.6.21/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-22,10.1.6.22/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-23,10.1.6.23/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-24,10.1.6.24/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-25,10.1.6.25/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-26,10.1.6.26/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-27,10.1.6.27/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-28,10.1.6.28/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-29,10.1.6.29/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-30,10.1.6.30/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-31,10.1.6.31/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-32,10.1.6.32/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-33,10.1.6.33/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-34,10.1.6.34/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-35,10.1.6.35/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-36,10.1.6.36/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-37,10.1.6.37/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-38,10.1.6.38/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-39,10.1.6.39/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-40,10.1.6.40/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-41,10.1.6.41/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-42,10.1.6.42/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-43,10.1.6.43/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-44,10.1.6.44/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-45,10.1.6.45/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-46,10.1.6.46/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-47,10.1.6.47/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usden-sw-48,10.1.6.48/32,us-denver,"Denver, Colorado",us,1,6,sw,IOS-XE,48,24
usbri-sw-01,10.1.7.1/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-02,10.1.7.2/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-03,10.1.7.3/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-04,10.1.7.4/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-05,10.1.7.5/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-06,10.1.7.6/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-07,10.1.7.7/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-08,10.1.7.8/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-09,10.1.7.9/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-10,10.1.7.10/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-11,10.1.7.11/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-12,10.1.7.12/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-13,10.1.7.13/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-14,10.1.7.14/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-15,10.1.7.15/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-16,10.1.7.16/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-17,10.1.7.17/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-18,10.1.7.18/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-19,10.1.7.19/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-20,10.1.7.20/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-21,10.1.7.21/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-22,10.1.7.22/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-23,10.1.7.23/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-24,10.1.7.24/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-25,10.1.7.25/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-26,10.1.7.26/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-27,10.1.7.27/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-28,10.1.7.28/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-29,10.1.7.29/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-30,10.1.7.30/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-31,10.1.7.31/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-32,10.1.7.32/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-33,10.1.7.33/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-34,10.1.7.34/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-35,10.1.7.35/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-36,10.1.7.36/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-37,10.1.7.37/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-38,10.1.7.38/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-39,10.1.7.39/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-40,10.1.7.40/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-41,10.1.7.41/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-42,10.1.7.42/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-43,10.1.7.43/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-44,10.1.7.44/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-45,10.1.7.45/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-46,10.1.7.46/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-47,10.1.7.47/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
usbri-sw-48,10.1.7.48/32,us-bridgeport,"Bridgeport, Connecticut",us,1,7,sw,IOS-XE,48,24
uswil-sw-01,10.1.8.1/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-02,10.1.8.2/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-03,10.1.8.3/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-04,10.1.8.4/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-05,10.1.8.5/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-06,10.1.8.6/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-07,10.1.8.7/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-08,10.1.8.8/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-09,10.1.8.9/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-10,10.1.8.10/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-11,10.1.8.11/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-12,10.1.8.12/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-13,10.1.8.13/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-14,10.1.8.14/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-15,10.1.8.15/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-16,10.1.8.16/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-17,10.1.8.17/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-18,10.1.8.18/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-19,10.1.8.19/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-20,10.1.8.20/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-21,10.1.8.21/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-22,10.1.8.22/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-23,10.1.8.23/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-24,10.1.8.24/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-25,10.1.8.25/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-26,10.1.8.26/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-27,10.1.8.27/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-28,10.1.8.28/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-29,10.1.8.29/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-30,10.1.8.30/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-31,10.1.8.31/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-32,10.1.8.32/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-33,10.1.8.33/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-34,10.1.8.34/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-35,10.1.8.35/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-36,10.1.8.36/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-37,10.1.8.37/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-38,10.1.8.38/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-39,10.1.8.39/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-40,10.1.8.40/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-41,10.1.8.41/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-42,10.1.8.42/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-43,10.1.8.43/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-44,10.1.8.44/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-45,10.1.8.45/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-46,10.1.8.46/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-47,10.1.8.47/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
uswil-sw-48,10.1.8.48/32,us-wilmington-de,"Wilmington, Delaware",us,1,8,sw,IOS-XE,48,24
usjac-sw-01,10.1.9.1/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-02,10.1.9.2/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-03,10.1.9.3/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-04,10.1.9.4/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-05,10.1.9.5/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-06,10.1.9.6/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-07,10.1.9.7/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-08,10.1.9.8/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-09,10.1.9.9/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-10,10.1.9.10/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-11,10.1.9.11/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-12,10.1.9.12/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-13,10.1.9.13/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-14,10.1.9.14/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-15,10.1.9.15/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-16,10.1.9.16/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-17,10.1.9.17/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-18,10.1.9.18/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-19,10.1.9.19/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-20,10.1.9.20/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-21,10.1.9.21/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-22,10.1.9.22/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-23,10.1.9.23/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-24,10.1.9.24/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-25,10.1.9.25/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-26,10.1.9.26/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-27,10.1.9.27/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-28,10.1.9.28/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-29,10.1.9.29/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-30,10.1.9.30/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-31,10.1.9.31/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-32,10.1.9.32/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-33,10.1.9.33/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-34,10.1.9.34/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-35,10.1.9.35/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-36,10.1.9.36/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-37,10.1.9.37/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-38,10.1.9.38/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-39,10.1.9.39/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-40,10.1.9.40/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-41,10.1.9.41/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-42,10.1.9.42/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-43,10.1.9.43/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-44,10.1.9.44/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-45,10.1.9.45/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-46,10.1.9.46/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-47,10.1.9.47/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usjac-sw-48,10.1.9.48/32,us-jacksonville,"Jacksonville, Florida",us,1,9,sw,IOS-XE,48,24
usatl-sw-01,10.1.10.1/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-02,10.1.10.2/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-03,10.1.10.3/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-04,10.1.10.4/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-05,10.1.10.5/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-06,10.1.10.6/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-07,10.1.10.7/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-08,10.1.10.8/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-09,10.1.10.9/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-10,10.1.10.10/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-11,10.1.10.11/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-12,10.1.10.12/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-13,10.1.10.13/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-14,10.1.10.14/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-15,10.1.10.15/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-16,10.1.10.16/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-17,10.1.10.17/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-18,10.1.10.18/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-19,10.1.10.19/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-20,10.1.10.20/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-21,10.1.10.21/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-22,10.1.10.22/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-23,10.1.10.23/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-24,10.1.10.24/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-25,10.1.10.25/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-26,10.1.10.26/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-27,10.1.10.27/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-28,10.1.10.28/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-29,10.1.10.29/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-30,10.1.10.30/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-31,10.1.10.31/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-32,10.1.10.32/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-33,10.1.10.33/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-34,10.1.10.34/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-35,10.1.10.35/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-36,10.1.10.36/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-37,10.1.10.37/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-38,10.1.10.38/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-39,10.1.10.39/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-40,10.1.10.40/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-41,10.1.10.41/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-42,10.1.10.42/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-43,10.1.10.43/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-44,10.1.10.44/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-45,10.1.10.45/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
usatl-sw-46,10.1.10.46/32,us-atlanta,"Atlanta, Georgia",us,1,10,sw,IOS-XE,48,24
